siteid,code,status,name,site_type
3NTDFKSSZCN5Q,USMEMIOS,INACTIVE,Memphis IOS,TO BE UPDATED
3LW6MED9NMPHZ,THZWALC,INACTIVE,Laem Chabang Warehouse-Michelin,CUSTOMER LOCATION
A7UVQNAM8OB94,BEANTIG,ACTIVE,ISS Gelcon,DEPOT
1TZ4G7UXT2DCN,MGB2GPT,ACTIVE,Toamasina Port Terminal,TERMINAL
BUVWSYUAMXMYL,CMDLASCM,ACTIVE,Douala PLA Location,DEPOT
27DWK9XJLGUBI,DEBIE02,INACTIVE,Bielefeld / Moenkemoeller,TO BE UPDATED
18RXRC7OV0MRB,CAMONX1,ACTIVE,Montreal Triangulation Deport 1,DEPOT
0W1KW6D9GG7LR,,INACTIVE,St Elmo,TO BE UPDATED
2TKN7SE11DE9R,USLSAMA,ACTIVE,"Los Angeles, Matson Terminals Inc",TERMINAL
SF8JCJMPS3CVA,PLGDYGC,ACTIVE,GCT GDYNIA CONTAINER TERMINAL,TERMINAL
MWHIHBX1AQUNN,SENRKAL,ACTIVE,All-lyft Alltransport,DEPOT
1SVY87WDE5C3J,USLGB14,INACTIVE,Western Pacific Intermodal,TO BE UPDATED
0T5RGQDOMA2WK,ZAPLZ05,INACTIVE,SAMCOR PLZ,DEPOT
2MX23YUCKML76,USSEAGN,ACTIVE,Seattle - GGN,TERMINAL
3636661806906,JPTYO33P,ACTIVE,Ohi No.5,TERMINAL
4031928230092,GBART31P,ACTIVE,Calligen Foam Limited,DEPOT
JLSWCQYL8DRBP,AF74ARA,ACTIVE,"CHY MAEU RAZ Kandahar, AF",DEPOT
2PVBETZAG2IFJ,MUPLOTM,ACTIVE,Port Louis Terminal,TERMINAL
2ZFYX7RDINCAI,DEBKQM1,INACTIVE,Bingen Military Depot,DEPOT
3TU1KK9NPHTM0,ZAP1R08,ACTIVE,Independent Freight Carriers,DEPOT
34X9I6NNFJ6JQ,INCOKFC,ACTIVE,Falcon Infrastructures Ltd,CUSTOMER LOCATION
KAST7C8JOHMPV,USCHIND,ACTIVE,Integrated Industries,DEPOT
2227926073702,USNYC35P,INACTIVE,Offhire Facility For Nyc,DEPOT
29V1GNI8BJBZY,,INACTIVE,St Etienne Des Oullieres,TO BE UPDATED
2IBZ25GR0TOQN,,INACTIVE,Katerini,TO BE UPDATED
0QK6XGKYC9Z7J,,INACTIVE,Sparrowspoint,TO BE UPDATED
2GP9J2M4L7429,VISTCCAT,ACTIVE,Christiansted / Crowley Amr Transp,TERMINAL
27ECV0F2XUHRY,FRRAZ01,ACTIVE,Rennes / Aubin Tpts,TO BE UPDATED
1D9TGOG1307SV,USFLFSF,INACTIVE,Flf-Sf Rr,RAIL TERMINAL
5KONHN7PE2NWR,BAZ5EDP,ACTIVE,Prijedor - Marjan Transport Depo,DEPOT
1FQNZ1VPZ69VJ,THBKKICD,INACTIVE,Bangkok/Bangna Icd,DEPOT
230S1ONFZX6KF,USTNWCB,INACTIVE,Tonawanda Cope Bestways Express,CUSTOMER LOCATION
2112970781565,FRURO30P,INACTIVE,Westerlund Terminal Rouen Shippersp,DEPOT
OFPRLUMEGJXIP,AUSDGCF,ACTIVE,Crawfords Freightlines,RAIL TERMINAL
1V7XZSOTT21JC,BRMAOCH,ACTIVE,Chibatao,TERMINAL
39G6MCSN4ASFZ,,INACTIVE,Bayway,TO BE UPDATED
RCIJVHRVQAE35,INJHTF2,ACTIVE,FLY Logistics 2,DEPOT
3CG0FNS4AWRR3,USNOLPS,INACTIVE,Nol-Pauline,DEPOT
013TZUXW8ANPB,GBSOK01,ACTIVE,STOBART PORTS,DEPOT
0ON4052XCHQ4F,,INACTIVE,Gizan,TO BE UPDATED
1PLE6IJWZBWXR,,INACTIVE,W Plains,TO BE UPDATED
0OX3T1SRTBKRR,INAMDIS,INACTIVE,ICD Sanand,DEPOT
5617102620014,RULED35P,ACTIVE,Soyuzkhimtrans Ltd,DEPOT
34NIMJ7JJHF0J,DOHAIOR,ACTIVE,Haina International Terminal HIT,TERMINAL
WO0NJH4JJ8YWZ,VEGUTGO,ACTIVE,AGENCIAMIENTO GOLAR CA,DEPOT
1HO7FD97RG0OV,,INACTIVE,St Martinville,TO BE UPDATED
39UGF70QCJBC9,USOAKAA,INACTIVE,Army & Air Force Exchange Service,DEPOT
2I2LYXJPIURUM,CNHUPFS,INACTIVE,Huangpu/Forever Shipping Company,TO BE UPDATED
2JSEBTCXBNXCU,PTLISAN,ACTIVE,Lisbon Anchorage,TERMINAL
0559149286970,DEGER31P,INACTIVE,Triangulation Upper Rhine,DEPOT
1DZWHY9SHCMGD,AURNELA,INACTIVE,L.ARTHUR TRANSPORT SERVICES,DEPOT
2MZQ8VEOR132C,NLROTOC,ACTIVE,OCC ( Overbeek Container Control),DEPOT
2IHLJVXS5I2U4,NZTIUCET,ACTIVE,SCS Timaru,DEPOT
3LW9CQ7ZXZYK6,SVACJTM,ACTIVE,Acajutla Terminal,TERMINAL
3LMA2S111N2JW,MAAGA02,ACTIVE,Depot Sotrafrique,DEPOT
3ATHTXC0A4RJZ,,INACTIVE,Rio Vista,TO BE UPDATED
3SQPSX2VRWZRR,DEWZBM1,INACTIVE,Wuerzburg Military Depot,DEPOT
0Z1USGEA8BS8X,AUBNEGC,ACTIVE,70 Gateway Container Park,DEPOT
3K42N76P41FUN,,INACTIVE,"Rialto,Ca",TO BE UPDATED
5QFDG9NW693PR,JPNGOAC,ACTIVE,Nagoya Port Anchorage,TERMINAL
2UXNQHYC4L7R2,,INACTIVE,Berkhoepen (Edemissen),TO BE UPDATED
OVHLYI4T6BFJJ,MXZLOCG,ACTIVE,CEDI GALEON,DEPOT
3AT2HGUDR4WVZ,,INACTIVE,Hendersonville Nc,TO BE UPDATED
20Z10PLF520K2,CNPEITM,INACTIVE,Beihai Port Bureau,TERMINAL
243XZEO5025IX,GQPK5TM,ACTIVE,K5 Oil Port Terminal,TERMINAL
0PLVSI4BTQAUN,ZADUR46,ACTIVE,CHARTERS CONTAINER DEPOT,DEPOT
4805969803038,GBENF30P,ACTIVE,"Enfield, Allied Pickfords Ltd",DEPOT
2EAMTPJ45OOEO,CNMAWNY,INACTIVE,Mawan Nanyang Int'l Shipping Ltd,BARGE TERMINAL
0PTF99NPTJC9S,USLGBPS4,INACTIVE,Priority Train 4,DEPOT
0YRSXLRBM41V2,USPDXCC,INACTIVE,"Container Care, Portland",DEPOT
ANSSSZRKLZVAG,CNIWNAC,ACTIVE,Shekou Port Anchorage,TERMINAL
2EIA9XT7R0CUE,TRGAZ01,INACTIVE,Arkas Gaziantep Depo,DEPOT
3NO0F7E1ENBZY,ARBUEGA,ACTIVE,Garupa,RAIL TERMINAL
FWIQ7HYYEAUYK,USMEMSE,ACTIVE,SEACOR AMH Memphis,DEPOT
0CVOZ9EZ3POMI,ET3E7DP,ACTIVE,Mekele Dry Port,DEPOT
0OX3QUWLS8LFJ,,INACTIVE,Eaton       In,TO BE UPDATED
0ONGCZYOS1AB7,AUBNEAD,ACTIVE,ALL DIRECT CTR SALES PTY LTD,DEPOT
LXGST6WKXCN3H,MYBTUSN,ACTIVE,Senari Machinery Sdn Bhd On Dock,DEPOT
9471551947981,JPTYO37P,ACTIVE,Uni-X Ohi No.6 No.7,TERMINAL
5720258460250,ITMIL34P,ACTIVE,TRP SEGRATE CO TERMINAL MESSINA,DEPOT
11S4IE2D09G8U,ARBUETR,INACTIVE,Buenos Aires Transer,DEPOT
33YRAKC1CJB0F,IDSEM01,INACTIVE,Semarang - Cfs Godown-12,TO BE UPDATED
0OAZG9C8OVMEM,CNPEIHL,ACTIVE,Beihai Hercules Logistics,BARGE TERMINAL
10EUZIZLPRU66,CNBJOCS,INACTIVE,Conbridge Shipping Ltd.,TO BE UPDATED
JAW0R4TIWME3C,INKATTM,ACTIVE,Kattupalli International Cont Term,TERMINAL
3TU7LGVN0L7HI,KEMBA26,ACTIVE,Advanced Logistics Limited,DEPOT
39PNCUQG4AXZ3,JPKOBM2,ACTIVE,Ml Cy No.2 Kobe,DEPOT
27Y4NWUTVAZVL,COBUNSI,ACTIVE,Gran Muelle,DEPOT
20JHW821T55Z2,,INACTIVE,"San Juan,Argentina",TO BE UPDATED
27EADUR5LQUOM,CHPRA01,ACTIVE,Pratteln,DEPOT
01XF6G9JDP2QT,CNSGHDH7,ACTIVE,Shanghai Donghwa No.7 Depot,DEPOT
0429015886238,NLROT76P,INACTIVE,Maincare Offhire Depot,DEPOT
0AF5NYD7VHEKD,,INACTIVE,"BEI, TOSSCO",TO BE UPDATED
1G0TT7AVRG83L,PECALAL,INACTIVE,Alconsa Callao,DEPOT
2740PWQ9FW3UN,,INACTIVE,"San Ysidro,Ca",TO BE UPDATED
244EAQPG5R40S,ZAJNB36,ACTIVE,MSC Depots JNB,DEPOT
KJR6BONXPGITZ,GBTBYFT,ACTIVE,Fielding Transport Grays Ltd,DEPOT
2EHZEGBD056I0,FJSUVTM,ACTIVE,Suva Terminal,TERMINAL
3LR3CW52VRIPR,,INACTIVE,Maersk Container Yard,TO BE UPDATED
3RS52IG1YLE0W,LTKLPTM,ACTIVE,Klaipedos Smelte,TERMINAL
0B8LRNZDKDTHB,SEGOT02,INACTIVE,Arken Norra Kombiterminalen,RAIL TERMINAL
2D51EYPHB9KE6,,INACTIVE,Albany      Pe,TO BE UPDATED
O4OAWKJS1IICL,USSANGO,ACTIVE,Gold Point Tranportation,DEPOT
EM0UVS01QVHWQ,TZDARRS,ACTIVE,Red Sea Company,CONTAINER FREIGHT STATION
3TRY2AW7J5CEQ,GQPK7TM,INACTIVE,Bechtel Jetty Terminal,TERMINAL
1WG8AOGEOEWZJ,USCECFE,INACTIVE,Cec-Fec Rr,TO BE UPDATED
F1M54CSFIDKKM,HKHKGVD,ACTIVE,HONGKONG VICTORY KIND DEPOT D,DEPOT
2P6IEFVIF4AAF,DEWKUM1,INACTIVE,Wertheim Military Deport,DEPOT
213TWRIJMTBRZ,CRSJOHYH,ACTIVE,Transportes Hyh,DEPOT
SP6K7XBCAFTDQ,ESCATDT,ACTIVE,CARTAGENA DEPOT TERMINAL,TERMINAL
6FWT8A1MLGAF7,BRGURMA,ACTIVE,Mavimar Transportes e Despachos Ltd,DEPOT
AWQZSXIJBIBNO,NLROTTC,ACTIVE,TCS Rotterdam,DEPOT
32LH70L1JJCSF,USNWKPB,INACTIVE,Pb Trailer Repair,RAIL TERMINAL
1Z6R1AEHXYN3Z,USLGBVS,INACTIVE,Long Beach - Victoria Street Cfs,CONTAINER FREIGHT STATION
2DORTHH7ENZPA,,INACTIVE,Nanjing Combined Transportation Int,TO BE UPDATED
6NBZAIH4NX8Y8,BRZKAPA,ACTIVE,SANTOS BRASIL PARTICIPACOES SA,DEPOT
3RUYR8254KX8V,CLPMCSE,INACTIVE,Segetrans Puerto Montt,DEPOT
105EAFGFKVY8R,NZAKL02,ACTIVE,Manukau Container Park,DEPOT
0W1CCKPA3DX2P,SEVNN02,INACTIVE,Vannas Rail Terminal,RAIL TERMINAL
0NF2N1H6RYLA9,AUFREBLK,ACTIVE,Fremantle Bulk Release Depot,DEPOT
39FXLUKGMCFB3,,INACTIVE,Lyons Ny,TO BE UPDATED
GNVCKVG64IGXT,USDENBF,ACTIVE,Denver BNSF,RAIL TERMINAL
3QOW69YHN5JSU,FRCOG01,INACTIVE,Cognac / Cobatrans Depot,DEPOT
0ZLAPLXPHEZ5Q,DOJYNFZ,ACTIVE,Moca Free Zone,TO BE UPDATED
3AY3AJRLMQOAE,THLZP02,ACTIVE,Laem Chabang Terminal 2,TERMINAL
0AOYJA3JPGZUN,,INACTIVE,St Louis,TO BE UPDATED
0F2I8PLTZOMGY,JMKI7,ACTIVE,Rate Of Exchange,CUSTOMER LOCATION
9467970523735,BEANT43P,INACTIVE,CTR,DEPOT
15MERYGBGBC73,USNOL02,INACTIVE,New Orleans - Ats,DEPOT
1CGLPSH5XEZ5R,USFRZAA,INACTIVE,Dupont Front Royal Plant,CUSTOMER LOCATION
3EX146LU7TUGV,,INACTIVE,Smithland   Tx,TO BE UPDATED
UODSFTVNYIF9C,ILBSNJR,ACTIVE,JORDAN RIVER BONDED,DEPOT
35C15P2NZZX7W,JPISK01,ACTIVE,Ishikari Shinko Terminal,TERMINAL
12W9PZ78Q8JD9,USNAVAT,INACTIVE,Atlantic Trucking Company,DEPOT
GYOFIONOQCDBJ,VNHPHPD,ACTIVE,Tan Cang Phuong Dong Depot,DEPOT
0WKOXDYPXX5OL,USNAV33P,ACTIVE,"ATLANTIC TRUCKING COMPANY, INCORPOR",CONTAINER FREIGHT STATION
0Y376SS5IDB7Y,HRZAGTM,ACTIVE,Agit Zagreb,RAIL TERMINAL
4465106616013,ISREK30P,INACTIVE,Icelandic Alloys Ltd,TERMINAL
1OWPJCOW7BP17,CAWNPTS,ACTIVE,Traealship Services Inc,DEPOT
ZYXJCFGYJINSX,CNCCWCM,ACTIVE,Zhengzhou Railway Station CML,RAIL TERMINAL
33YG337B9M7V4,VEVALSV,ACTIVE,Seanav - Valencia,DEPOT
1409533448242,ZADUR36P,INACTIVE,B SHED,TERMINAL
2PG72SCZ2O924,THBK1MT,INACTIVE,Bangkok Modern Terminal,TERMINAL
1YHPX1DA97WV8,CABURST,INACTIVE,Stream,DEPOT
26S56XE8WSYKP,INJHTHI,ACTIVE,Hind Terminal CWC,CUSTOMER LOCATION
1297777570457,DEBRE42P,ACTIVE,Weser Bremen,DEPOT
0BLDUQTXPEV04,USCIDCG,INACTIVE,Cargill,CONTAINER FREIGHT STATION
0CR0UMZT4I75D,CNNPOT2,INACTIVE,Beilun Second Container termminals,TERMINAL
C3CMZDFZNCDMU,BRRIGMM,ACTIVE,MARTINI MEAT,DEPOT
1YCU8GHGYXOXQ,,INACTIVE,Weissach (Wuertt.),TO BE UPDATED
378TQEK9SJ1J2,,INACTIVE,Hennef (Sieg),TO BE UPDATED
182MLUSMQGU4E,,INACTIVE,Steinhagen (Westf.),TO BE UPDATED
1018163823065,NLROT45P,INACTIVE,TRUCKER DEPOT LEYTEN TRANSPORT V.O.,DEPOT
2VVRNNDJTAUXK,DEIZCM1,INACTIVE,Kitzengen Military Depot,DEPOT
3J624LHBMANRD,NZAKL07,ACTIVE,Boxman,DEPOT
0OD4I1ORK4AKE,CNLHSCK,INACTIVE,Chu Kong Transhipment + Transportat,TO BE UPDATED
CYTY1BBYXG70K,IEBEPTM,ACTIVE,Belview Port Waterford,TERMINAL
1PVBM687LS2V3,,INACTIVE,"Callao, Naviera Santa Sofia",TO BE UPDATED
0R1GMA2YW4GVW,DOSDQ04,ACTIVE,Interline CY,DEPOT
AATWCLEEKBXOT,BEANTTA,INACTIVE,Terminal 1742 Antwerp (20 DV),DEPOT
FWAUHFVI461MJ,NGVU2SP,ACTIVE,SAPID 1 Terminal,DEPOT
32LMD7MSMQDTR,VNCATMT,INACTIVE,Cat Apm-Sgn Shipping,TERMINAL
4452347603837,NLROT87P,INACTIVE,Pcsd,DEPOT
7755734858921,CNXLA30P,INACTIVE,XIAOLAN (GUANGDONG),TERMINAL
0WKU88VFRE9UM,AUBUR01,ACTIVE,Toll Tasmania Burnie,TERMINAL
06PXVZMLQAYZ9,SDKHATM,ACTIVE,Khartoum Terminal,TERMINAL
XU7YBTJBKWM8F,PRSJUHI,ACTIVE,Hoare Industrial Park,DEPOT
QP6RECNPM5Q2P,PTBBLFG,ACTIVE,REPNUNMAR DEPOT - Food Grade,DEPOT
8084165578747,USO7D31P,INACTIVE,Consolidated Stores,CUSTOMER LOCATION
631CWX6QIBNNF,KEMBAMV,ACTIVE,APMT PORT REITZ DEPOT,DEPOT
7124060055764,NENIM30P,ACTIVE,CAT NIGER SA,DEPOT
379CZBP596FW2,USPHF04,INACTIVE,Tidewater Packaging,CUSTOMER LOCATION
0ZVH8XLER1OL1,USOAKPM,INACTIVE,Pacific Marine Maintenance Co.,DEPOT
2313054177125,NOSTV30P,INACTIVE,Cargonet - Railhead Stavanger,DEPOT
TKZKUHACE9YYE,TRISKAS,INACTIVE,Assan Limani,TERMINAL
2OMTKW4FZJEDB,,INACTIVE,Kendallville In,TO BE UPDATED
0LZJQWNJSES3W,MYPGB31P,INACTIVE,Multimodal Freight Padang Besar,DEPOT
0PC0E1Z3J4S44,UYMVD05,INACTIVE,Terminal 5 Inesar,DEPOT
3A9GSG0TS3IVO,INJAICS,ACTIVE,Rajastan Small Indus Corporation,CUSTOMER LOCATION
2G5RN2HZ47A0U,CAVNRTP,INACTIVE,Vancouver/Transpacific Terminal,TERMINAL
4646223310682,HKHKG37P,INACTIVE,"Cal Depot B, So Kwun Wat,N.T.  Tel.",DEPOT
2742A1BTG1JSV,SAJED01,ACTIVE,Mansour Al Mosaid Depot,TERMINAL
6308687951560,NLROT90P,INACTIVE,Cvr Bontrans Off-Hire,DEPOT
1704606014166,AUFRE34P,ACTIVE,Container Cargo Specialists,DEPOT
20JM2A6RBVQF2,,INACTIVE,Weisswasser,TO BE UPDATED
3HNVJZMGW32BJ,USSWESF,INACTIVE,Swe - Atsf Rr,RAIL TERMINAL
0RXVBW62POG4N,ROCNDAIR,ACTIVE,Mihail Kogalniceanu airport,DEPOT
3QEP39YOAKL4C,JPONA01,ACTIVE,Onahama CY,TERMINAL
179OXZH03E0SE,DKCPHMD,INACTIVE,Copenhagen N/Maersk Data Cph,CUSTOMER LOCATION
07T2NY9KOAUXI,ESBCN10,ACTIVE,Moviltainer SCL Depot,DEPOT
2QOCCASAE1TMO,INCOKOA,ACTIVE,Opal Asia Aquarius Depot,DEPOT
2J5QOY74CLYM6,,INACTIVE,Altengronau (Sinntal),TO BE UPDATED
21NFG79TH5WGB,TRGEM02,ACTIVE,Gemport Off dock,DEPOT
1N761ENVZW6A7,USDETLA,ACTIVE,NS Detroit Livernois (To LSA),RAIL TERMINAL
11ZTY027TKXQE,USXRI02,ACTIVE,Southeastern Intermodal,CONTAINER FREIGHT STATION
1408950221450,IDJKT30P,INACTIVE,APL LOGISTIC WAREHOUSE,DEPOT
25779WR9YKUR6,,INACTIVE,Brooklyn Heights S/D,CONTAINER FREIGHT STATION
21CYOC4F9JW5B,,INACTIVE,Orcutt     Ca,TO BE UPDATED
C9N51GF4QEOLC,CMDLABO,ACTIVE,Bollore Yard,DEPOT
2Q9UWKG5DWQDB,THBKKCON,INACTIVE,"Concenter Co.,Ltd. (Icd)",DEPOT
DKGVF5KDDYL4S,RU93ERR,ACTIVE,Komsomolsk-na-Amure,RAIL TERMINAL
03AH53I32X6RJ,GBLPL01,ACTIVE,Liverpool,DEPOT
2WB6MUBAX4ORE,COBUNXX,INACTIVE,Buenaventura Terminal,TERMINAL
091ECXDZFQCU7,,INACTIVE,Coopersville Mi,TO BE UPDATED
EDDRAWROAYTQ5,BRCRITS,ACTIVE,TERMINAL SUL,RAIL TERMINAL
27Y2MOAZHXMRJ,USLGB09,INACTIVE,Lgb-Transp Po,DEPOT
1I7QSTJM6ZN9B,USMEJNS,ACTIVE,Meridan - Ns Rr,RAIL TERMINAL
E2V9AGKHM4FLU,ESONDJC,ACTIVE,AM Cargo Depot Castellon,DEPOT
2AO93E6F831J2,ECGYE01,ACTIVE,OPACIF (operadora del Pacifico s.a),DEPOT
0DKF907EK6QJ5,AFWILTR,ACTIVE,FOB Wilson,CUSTOMER LOCATION
2M6M87TKAXQIN,PACRTSM,INACTIVE,Cristobal/Seaboard Marine,TO BE UPDATED
1R8CRC7HHNEKF,USDETBT,ACTIVE,XPO Container Yard,DEPOT
118EVRDWVJZFM,CLSAIPT,ACTIVE,Puerto Central,TERMINAL
378Y5ECZGB5VI,,INACTIVE,Aschau A. Inn,TO BE UPDATED
AUDFVMGQNGJJN,USXBXII,ACTIVE,IOWA INTERSTATE BLUE ISLAND RAMP,RAIL TERMINAL
H6ISLOXDQ26NK,THLZPSC,ACTIVE,SIAM COMMERCIAL SEA PORT,DEPOT
2T0FH3WP5AYOJ,UZKARRR,ACTIVE,Karshi Rail Terminal,RAIL TERMINAL
I2EORTGAAWL52,USOAKAN,ACTIVE,Anchorage Position Pacific NW,TERMINAL
MQ2PZISESYOXQ,PEPAIZI,ACTIVE,Zona Industrial Paita,DEPOT
1ZV9NA0QJ3N1K,CNDPCFT,INACTIVE,Dongguan Foreign Trade Terminal,TERMINAL
2YRDV8IGQ1CAN,USEDI01,INACTIVE,Edi-Xtra Cont,DEPOT
04Y4IMD9404FZ,VNSGNMB,INACTIVE,Ho Chi Minh Ben Nghe Apm-Ss,TERMINAL
10R7F24Y0QY6E,IRMASTM,INACTIVE,Mashhad Customs Terminal,TERMINAL
29KQQW7JOJMV3,LRMLW02,ACTIVE,Monrovia Cfs,CONTAINER FREIGHT STATION
09B1VBD2GF7SC,USRHHRW,ACTIVE,Richmond Wholesale Meat Co,CUSTOMER LOCATION
1246656166039,THBKK44P,ACTIVE,THAI ENG KONG CONTAINER SERVICES LT,DEPOT
3DTBBD97GOBY6,,INACTIVE,Halle (Westf.),TO BE UPDATED
0ZLLNGRO1FFR2,,INACTIVE,Naranjal - Guayas,TO BE UPDATED
3U3VCS3CZNLZP,,INACTIVE,Pls use USNCATM,TERMINAL
0BNRTU8D3X1NO,CAMSS20P,INACTIVE,IBL Transport Company Limited,DEPOT
1KE7RSRH7KNOS,RUMOWR1,ACTIVE,HOVRINO,RAIL TERMINAL
3AJ16XJFRAR3K,,INACTIVE,Walvis Bay/Renniers,DEPOT
4029680175721,BEZEE33P,INACTIVE,FLANDERS TERMINAL,TERMINAL
0G325YQX0N41K,USMFATP,ACTIVE,Miami Container Repair Company,DEPOT
U3ISKV7LIK6E5,IDTSKTM,ACTIVE,Pelindo Pertiwi Perawang,TERMINAL
UFRMO57ZTFO7Q,NOOSLRC,INACTIVE,Rcontainer AS,DEPOT
6HMERCSR8JESP,GBLPLGO,ACTIVE,Goldstar Transport Ltd,DEPOT
32LLR6P3P8EKI,ZAPLZ04,INACTIVE,Plz Depot Area,DEPOT
3N9OK0O4BAUON,NOKIRTM,INACTIVE,Kirkenes Terminal,TERMINAL
3PVEVFJDOY5XB,,INACTIVE,"Tecumseh,Mi",TO BE UPDATED
2IHADBB3VB0FG,JPTQU01,ACTIVE,Tsuruga CY,TERMINAL
9866995690329,USHOU45P,INACTIVE,West Gulf Container,CUSTOMER LOCATION
0QUHJLJMY3VY6,FIHELTS,INACTIVE,PLS DO NOT USE,DEPOT
1ZG6Q40GXEZY7,KRBUSRAL,ACTIVE,Busan Rail Station,RAIL TERMINAL
3SEDRAGX23YPH,AFHGE02,ACTIVE,Islamqaleh,DEPOT
WXCPJBTJILTJQ,THLZPTS,ACTIVE,TIPS Container Depot,CUSTOMER LOCATION
0LDB6BYAFB6V3,,INACTIVE,Fountain Valley,TO BE UPDATED
38M0VR6VZ56OG,NZPOR02,INACTIVE,Southfreight Depot,DEPOT
1B3NVZ5PG4Z9O,TRGIKTM,INACTIVE,Gemlik Terminal,TERMINAL
1281992141754,ZACPT37P,INACTIVE,Za Customer 7,DEPOT
0797276613674,INKRQ30P,ACTIVE,PUNJAB STATE WAREHOUSING CORPORATIO,DEPOT
237ZWTONAP6ZL,CNTSKUL,INACTIVE,United Shipping Agency Limited,BARGE TERMINAL
2FVB4J4VQSR5R,,INACTIVE,"N Baltimore,Oh",TO BE UPDATED
16PIXJWWLEDQQ,MYLBUTM,ACTIVE,Labuan Terminal,TERMINAL
OC3JKRJIFE1QM,MXIXO02,ACTIVE,PATIO DE CONTENEDORES MOVIEXPRESS,DEPOT
02TQBGCMSY41S,CAHALCN,ACTIVE,CN Rail Intermodal,RAIL TERMINAL
EJRPSEBL1XDY7,ESTRFCT,ACTIVE,TERMINAL CONTENEDORES TENERIFE,TERMINAL
0ZV8ZJMNG6OOV,GBFXS02,ACTIVE,"Felixstowe, East Anglia",DEPOT
3S1TZIW4KNXQ7,USLVNPS,INACTIVE,United Parcel Service,DEPOT
183B22D222KJJ,SGSINTE,INACTIVE,Tionale Enterprise,TO BE UPDATED
3IGZ5F9W9MRNI,,INACTIVE,Teerijaervi (Terjaerv),TO BE UPDATED
1YWUU42159IL9,ITGTOTM,INACTIVE,Gioia Tauro Terminal,TERMINAL
18W9T47VNNRLQ,,INACTIVE,Steissslingen,TO BE UPDATED
3JKARCA1VNRLR,,INACTIVE,Dumaguete,TO BE UPDATED
24XQUOM0ESSQN,USMIA01,INACTIVE,Dole Castle cooke 305-685-0325 Fran,TERMINAL
5195769115908,KRBUS35P,ACTIVE,"Lg Electronics Inc.,",DEPOT
0LCWQFJH8UPFC,USHOUTO,INACTIVE,Shippers Stevedoring Co,DEPOT
6XAMIR3JELUGA,SESTOCO,INACTIVE,CONTAINERPOOLEN AB TABLE,DEPOT
1W5SJCI84RZ3Y,,INACTIVE,Dormagen / Lmt,TO BE UPDATED
TXOJXWTYZ8AOO,PABLBBK,ACTIVE,Balboa Anchorage - Bunker,TERMINAL
7971323527382,DZAAE30P,ACTIVE,TERMINAL ANNABA,TERMINAL
2CLJ48DSOQKY7,GBBDX02,ACTIVE,Barton Freight / Meeks Antiques,CUSTOMER LOCATION
E8GRMUC0W6OPD,PHCAMCB,ACTIVE,IRS Depot Cabuyao,DEPOT
3H3WM21A6UVWE,FIHEL05,ACTIVE,HELSINKI MARINE CONTAINER YARD DEPO,DEPOT
2D4ZANSNTH5DR,JPYOK04,INACTIVE,Bridge Line Terminal,TERMINAL
16Z4XHBSPBEID,PTLEX01,ACTIVE,Leixoes Polit Depot,DEPOT
3JPPCG9YVGOSB,IL97V01,ACTIVE,Karni Crossing Terminal,DEPOT
ZKIHS7FFEZV5C,ESCATDP,ACTIVE,Reparacion de Contenedores DGG,CUSTOMER LOCATION
12LX6NS7H714V,,INACTIVE,Alda        Ne,TO BE UPDATED
1ZPVSAUTU40WC,TRT2UTM,INACTIVE,Mersin Terminal,TERMINAL
2KO003PFF0HNH,CNLYGSI,INACTIVE,Sinotrans Lianyungang,DEPOT
K8TAIS4Q1YQBU,ESBCNBS,ACTIVE,BEST Terminal Catalunya,TERMINAL
31DEVSU8JCDJ5,ITNAPR1,INACTIVE,Naples Rail Terminal (Nola),RAIL TERMINAL
3CG839BIUOHAC,ZAEBSDC,ACTIVE,Daimler Chrysler,CUSTOMER LOCATION
13YVB5QV420E6,,INACTIVE,St Bruno,TO BE UPDATED
2QTZKPE45880C,ITTRITM,INACTIVE,Trieste Terminal,TERMINAL
1JB3NKLJKNHI6,USKSSIT,ACTIVE,Arrowhead Intermodal,DEPOT
0Y8FHCDZYE4XR,GBGLA02,ACTIVE,"Glasgow, Con Base Scot",DEPOT
5197477371058,USAAC30P,INACTIVE,Russel Pipe,CUSTOMER LOCATION
3I74W63JIOPHV,THGA6NQ,ACTIVE,Unique Depot Samutprakarn,DEPOT
UEEXPWMTU6BUJ,USKSSTL,ACTIVE,Arrowhead Intrm'l - EDGERTON,DEPOT
2FBN80LRLUTGM,AONAM01,ACTIVE,AVA-CAMIONAGEM DEPOT,DEPOT
4693489840577,NLROT69P,INACTIVE,Acc,DEPOT
1IYSKMPGS5BJ6,ROMQ3SP,INACTIVE,Petrotub Sa Roman,RAIL TERMINAL
6989742259956,INJHT32P,ACTIVE,DOLMAR SHIP SERVICES PVT LTD,DEPOT
1LRX0P22E1PQ7,,INACTIVE,Port Washington Oh,TO BE UPDATED
3006323051176,NLHAG30P,INACTIVE,De Zonnebloem P/A Madurodam,DEPOT
9OFEI1OREFMLK,CNWHUDZ,INACTIVE,Wuhu East Rail Station,RAIL TERMINAL
2A72N466Q30BM,NOB9MTM,INACTIVE,Haavik Terminal,TERMINAL
OMNB9IUIJF9NA,USMEMMI,ACTIVE,Memphis Intermodal Cartage,DEPOT
Y8FU5IB0L7HOU,BRRSHSA,ACTIVE,Sada Itaguai,DEPOT
